primarypropertytype,taxparcelidentificationnumber,neighborhood,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,listofallpropertyusetypes,largestpropertyusetype,energystarscore,steamuse,naturalgas,totalghgemissions,zipcode,longitude,age
Mid-Rise Multifamily,6849700055,LAKE UNION,1,6,79684,0,"Multifamily Housing, Retail Store",Multifamily Housing,79.0,False,True,70.46,98109.0,-122.33078,23
Low-Rise Multifamily,1972205035,MAGNOLIA / QUEEN ANNE,1,4,22625,0,"Multifamily Housing, Parking",Multifamily Housing,93.0,False,True,27.56,98119.0,-122.35862,19
Retail Store,6065010000,DOWNTOWN,1,3,103000,0,Retail Store,Retail Store,89.0,False,True,81.18,98101.0,-122.33884,32
Supermarket / Grocery Store,1333100000,SOUTHWEST,1,1,37864,0,Supermarket/Grocery Store,Supermarket/Grocery Store,61.0,False,True,176.75,98116.0,-122.38524,15
Supermarket / Grocery Store,6850700315,EAST,1,2,66497,0,Supermarket/Grocery Store,Supermarket/Grocery Store,84.0,False,True,72.02,98122.0,-122.32092,73
Retail Store,4458720000,MAGNOLIA / QUEEN ANNE,1,4,34010,0,Retail Store,Retail Store,,False,False,24.82,98109.0,-122.34727,17
Supermarket / Grocery Store,4458720010,MAGNOLIA / QUEEN ANNE,1,4,45980,0,Supermarket/Grocery Store,Supermarket/Grocery Store,79.0,False,True,193.36,98109.0,-122.34727,17
Mid-Rise Multifamily,5036300605,MAGNOLIA / QUEEN ANNE,1,5,34728,0,Multifamily Housing,Multifamily Housing,40.0,False,False,7.21,98199.0,-122.3891,53
Mid-Rise Multifamily,5036300605,MAGNOLIA / QUEEN ANNE,1,5,34480,0,Multifamily Housing,Multifamily Housing,75.0,False,False,5.38,98199.0,-122.38949,53
Retail Store,3148650000,EAST,1,3,45743,0,Retail Store,Retail Store,88.0,False,True,83.45,98122.0,-122.3214255,27
Low-Rise Multifamily,1926049347,NORTHWEST,1,4,56800,0,Multifamily Housing,Multifamily Housing,74.0,False,True,48.85,98133.0,-122.34823,39
Other,9828200095,CENTRAL,1,1,45000,0,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,,False,True,137.66,98122.0,-122.30207,32
Other,7666204876,GREATER DUWAMISH,1,6,333698,0,"Other - Entertainment/Public Assembly, Parking",Parking,,False,True,295.42,98134.0,-122.33159,24
Warehouse,3466800063,GREATER DUWAMISH,1,4,72859,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,55.0,False,True,12.43,98108.0,-122.31787,119
Low-Rise Multifamily,1953000000,DELRIDGE,1,3,20000,0,Multifamily Housing,Multifamily Housing,89.0,False,False,3.63,98106.0,-122.3633,21
High-Rise Multifamily,1978200720,EAST,1,17,236148,0,"Multifamily Housing, Parking",Multifamily Housing,69.0,False,True,236.05,98104.0,-122.324,11
Mixed Use Property,7666205180,GREATER DUWAMISH,1,3,21947,0,"Office, Other, Parking",Other,,False,True,37.83,98134.0,-122.32937,19
Warehouse,0225049077,NORTHEAST,1,1,384772,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,69.0,False,True,391.7,98115.0,-122.26235,83
Medical Office,0225049077,NORTHEAST,1,1,30287,0,Medical Office,Medical Office,32.0,False,True,32.72,98115.0,-122.26223,63
Small- and Mid-Sized Office,0225049077,NORTHEAST,1,1,21931,0,Office,Office,32.0,False,True,145.11,98115.0,-122.26299,63
Small- and Mid-Sized Office,5247800440,DOWNTOWN,1,6,73102,0,"Office, Parking",Office,84.0,False,False,30.03,98104.0,-122.33379,38
Mixed Use Property,6850700316 and 6850700315,EAST,1,2,140823,59401,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Parking,,False,True,28.85,98102.0,-122.32092,107
Low-Rise Multifamily,5036300165,MAGNOLIA / QUEEN ANNE,1,4,24386,0,Multifamily Housing,Multifamily Housing,76.0,False,False,4.01,98199.0,-122.39202,55
Mixed Use Property,7666203010,GREATER DUWAMISH,5,1,87458,0,"Data Center, Distribution Center, Office, Other",Office,,False,True,270.63,98134.0,-122.32075,57
Low-Rise Multifamily,7660600235,GREATER DUWAMISH,1,4,35796,0,Multifamily Housing,Multifamily Housing,65.0,False,False,6.98,98134.0,-122.31816,55
Low-Rise Multifamily,0164000222,NORTHWEST,1,4,43228,0,Multifamily Housing,Multifamily Housing,100.0,False,False,6.64,98133.0,-122.34862,33
Low-Rise Multifamily,0164000222,NORTHWEST,1,4,35560,0,Multifamily Housing,Multifamily Housing,100.0,False,False,4.49,98133.0,-122.34862,33
Mid-Rise Multifamily,1985200120,MAGNOLIA / QUEEN ANNE,1,7,36179,0,"Multifamily Housing, Parking",Multifamily Housing,41.0,False,True,34.22,98109.0,-122.35378,12
Supermarket / Grocery Store,6798100875,NORTH,1,1,51400,0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,74.0,False,True,303.69,98115.0,-122.312,12
Mid-Rise Multifamily,1989200620,MAGNOLIA / QUEEN ANNE,1,6,290520,0,Multifamily Housing,Multifamily Housing,87.0,False,True,186.16,98119.0,-122.36016,12
Mixed Use Property,6003000620,EAST,1,6,184980,0,"Multifamily Housing, Office, Parking, Residence Hall/Dormitory, Retail Store",Multifamily Housing,90.0,False,True,154.39,98122.0,-122.3203888,13
Small- and Mid-Sized Office,6147900000,LAKE UNION,1,1,26263,0,Office,Office,64.0,False,False,11.4,98103.0,-122.33352,30
Low-Rise Multifamily,8562990000,SOUTHEAST,1,4,88449,0,"Financial Office, Multifamily Housing, Office, Retail Store, Supermarket/Grocery Store",Multifamily Housing,,False,True,66.37,98108.0,-122.29363,13
Low-Rise Multifamily,0225049067,NORTHEAST,1,3,31930,0,Multifamily Housing,Multifamily Housing,86.0,False,False,5.87,98115.0,-122.26172,12
Low-Rise Multifamily,1453601100,NORTH,1,4,138121,0,"Multifamily Housing, Office, Other",Multifamily Housing,,False,True,139.12,98125.0,-122.29213,12
Mid-Rise Multifamily,6746700955,NORTHEAST,1,6,39636,0,Multifamily Housing,Multifamily Housing,47.0,False,True,11.91,98105.0,-122.31554,12
Low-Rise Multifamily,0225049067,NORTHEAST,1,3,29646,0,Multifamily Housing,Multifamily Housing,81.0,False,False,5.51,98115.0,-122.26166,12
Low-Rise Multifamily,6003002130,EAST,1,3,29656,0,Multifamily Housing,Multifamily Housing,87.0,False,True,21.37,98102.0,-122.32253,96
Mid-Rise Multifamily,5247801915,DOWNTOWN,1,5,39493,8500,"Multifamily Housing, Parking, Restaurant",Multifamily Housing,,False,True,155.47,98104.0,-122.32544,96
Mid-Rise Multifamily,7948300005,CENTRAL,1,5,140254,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,94.0,False,True,90.73,98122.0,-122.31586,12
Low-Rise Multifamily,0225049066,NORTHEAST,1,3,38264,0,Multifamily Housing,Multifamily Housing,51.0,False,True,53.12,98115.0,-122.26177,76
Other,7544800245,CENTRAL,1,1,21400,0,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,,False,True,158.6,98122.0,-122.30242,55
Laboratory,8590900220,EAST,1,8,178000,0,Laboratory,Laboratory,,True,False,2549.47,98104.0,-122.32311,23
Mid-Rise Multifamily,6003000085,EAST,1,6,102696,0,"Multifamily Housing, Parking",Multifamily Housing,98.0,False,True,47.14,98122.0,-122.31593,11
Large Office,7666203110,GREATER DUWAMISH,1,4,162157,0,"Office, Other - Services",Office,,False,True,537.03,98134.0,-122.32239,18
Mid-Rise Multifamily,7948300165,CENTRAL,1,6,57495,0,"Multifamily Housing, Other, Parking",Multifamily Housing,98.0,False,True,30.78,98122.0,-122.31637,11
Supermarket / Grocery Store,8681450000,MAGNOLIA / QUEEN ANNE,1,4,33997,0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,23.0,False,True,94.63,98119.0,-122.35756,20
Mid-Rise Multifamily,4340200000,NORTHWEST,1,6,375502,137061,Multifamily Housing,Multifamily Housing,100.0,False,True,376.57,98133.0,-122.34777,13
Large Office,1986200350,LAKE UNION,1,11,526423,0,"Office, Other, Parking",Office,97.0,False,True,163.19,98109.0,-122.33627,11
Mixed Use Property,5247800025,DOWNTOWN,1,6,74211,0,"Multifamily Housing, Office, Parking",Office,97.0,False,False,9.46,98104.0,-122.33518,121
Mid-Rise Multifamily,7234601230,CENTRAL,1,6,174654,0,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant",Multifamily Housing,75.0,False,True,35.43,98122.0,-122.30796,11
Warehouse,0323049141,SOUTHEAST,1,2,45700,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,99.0,False,True,15.5,98178.0,-122.27817,35
K-12 School,2225039016,MAGNOLIA / QUEEN ANNE,1,1,116101,0,K-12 School,K-12 School,,False,True,265.21,98199.0,-122.3997,71
Mid-Rise Multifamily,2768300135,BALLARD,1,6,177528,0,"Multifamily Housing, Parking",Multifamily Housing,99.0,False,True,100.59,98107.0,-122.37199,11
Other,0225049062,NORTHEAST,8,1,502030,0,Other - Recreation,Other - Recreation,,False,True,549.11,98115.0,-122.2633,94
Mid-Rise Multifamily,8804900775,EAST,1,6,153767,0,"Multifamily Housing, Parking",Multifamily Housing,92.0,False,True,95.26,98122.0,-122.32474,12
Mid-Rise Multifamily,1988200105,MAGNOLIA / QUEEN ANNE,1,6,43762,0,"Multifamily Housing, Parking",Multifamily Housing,97.0,False,False,4.64,98109.0,-122.35639,11
Other,3026049128,NORTHWEST,1,2,53575,0,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,,False,True,619.9,98013.0,-122.33635,11
Mid-Rise Multifamily,4700000000,EAST,1,7,224577,0,"Multifamily Housing, Parking, Restaurant, Retail Store",Multifamily Housing,100.0,False,True,170.98,98102.0,-122.3208406,11
Mid-Rise Multifamily,2197600185,EAST,1,6,94933,0,"Multifamily Housing, Parking",Multifamily Housing,100.0,False,True,65.19,98122.0,-122.3203506,11
Residence Hall,1142002135,NORTHEAST,1,5,136758,0,Residence Hall/Dormitory,Residence Hall/Dormitory,90.0,False,True,175.46,98195.0,-122.31475,11
Residence Hall,1142002345,NORTHEAST,1,7,192259,0,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,72.0,False,True,191.97,98195.0,-122.31385,11
Low-Rise Multifamily,6056111060,SOUTHEAST,1,4,43210,0,"Multifamily Housing, Parking",Multifamily Housing,56.0,False,True,39.88,98108.0,-122.29446,11
Other,2924049006,GREATER DUWAMISH,2,2,137138,0,Other - Utility,Other - Utility,,False,False,38.17,98108.0,-122.33304,11
Low-Rise Multifamily,1794501135,MAGNOLIA / QUEEN ANNE,1,4,74964,0,"Multifamily Housing, Parking",Multifamily Housing,83.0,False,True,80.27,98109.0,-122.35738,11
Low-Rise Multifamily,2771604405,MAGNOLIA / QUEEN ANNE,1,3,21753,0,Multifamily Housing,Multifamily Housing,33.0,False,True,12.56,98199.0,-122.38658,11
Mid-Rise Multifamily,0952008170,SOUTHWEST,1,5,59205,0,"Multifamily Housing, Parking",Multifamily Housing,94.0,False,True,38.92,98126.0,-122.37706,11
Other,8590901075,EAST,1,7,267470,0,"Hospital (General Medical & Surgical), Other",Other,,True,False,1597.56,98101.0,-122.32659,11
High-Rise Multifamily,0660000040,DOWNTOWN,1,24,602398,0,"Multifamily Housing, Parking",Multifamily Housing,73.0,False,True,542.74,98121.0,-122.34041,11
Mid-Rise Multifamily,2249000255,MAGNOLIA / QUEEN ANNE,1,7,119219,0,Multifamily Housing,Multifamily Housing,99.0,False,True,87.18,98109.0,-122.34278,11
Mid-Rise Multifamily,2249500075,MAGNOLIA / QUEEN ANNE,1,7,334785,0,"Food Service, Multifamily Housing, Parking",Multifamily Housing,95.0,False,True,287.57,98109.0,-122.34264,11
Mid-Rise Multifamily,8816400655,NORTHEAST,1,7,74421,0,Multifamily Housing,Multifamily Housing,35.0,False,True,99.65,98105.0,-122.31272,11
Hospital,1025049265,NORTHEAST,1,8,330000,0,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),58.0,False,True,1789.69,98145.0,-122.28386,10
High-Rise Multifamily,7666202540,DOWNTOWN,1,16,194228,73392,"Multifamily Housing, Parking",Multifamily Housing,62.0,False,True,123.15,98104.0,-122.33615,10
Low-Rise Multifamily,2261500150,LAKE UNION,1,4,31962,0,"Multifamily Housing, Parking",Multifamily Housing,92.0,False,False,6.93,98103.0,-122.34348,11
Low-Rise Multifamily,2291400310,NORTHWEST,1,4,54771,0,Multifamily Housing,Multifamily Housing,97.0,False,True,8.65,98133.0,-122.34508,11
Low-Rise Multifamily,1773101555,DELRIDGE,1,4,27950,0,Multifamily Housing,Multifamily Housing,42.0,False,True,73.39,98106.0,-122.36266,10
Retail Store,701100-0000,MAGNOLIA / QUEEN ANNE,1,3,43832,0,"Hotel, Parking, Retail Store",Retail Store,67.0,False,True,144.41,98109.0,-122.35642,105
Other,7579200260,SOUTHWEST,1,6,146363,0,Strip Mall,Strip Mall,,False,True,325.94,98116.0,-122.38459,36
Mid-Rise Multifamily,2467400441,LAKE UNION,1,6,41502,0,Multifamily Housing,Multifamily Housing,82.0,False,True,76.5,98109.0,-122.33227,10
Mid-Rise Multifamily,0660001905,EAST,1,7,88974,3202,"Multifamily Housing, Parking",Multifamily Housing,94.0,False,True,54.04,98101.0,-122.3287,10
Senior Care Community,3603900000,NORTHWEST,1,7,120000,0,"Parking, Senior Care Community",Senior Care Community,100.0,False,True,122.35,98133.0,-122.34723,11
Low-Rise Multifamily,2249000235,MAGNOLIA / QUEEN ANNE,1,4,108872,0,"Multifamily Housing, Parking",Multifamily Housing,85.0,False,False,16.82,98109.0,-122.34462,10
Supermarket / Grocery Store,2301550010,SOUTHWEST,1,1,67263,0,Supermarket/Grocery Store,Supermarket/Grocery Store,78.0,False,True,352.77,98116.0,-122.38577,12
Large Office,1977200471,DOWNTOWN,1,13,354086,149326,"Data Center, Multifamily Housing, Office, Other, Parking",Office,88.0,False,True,147.84,98121.0,-122.34401,35
Mid-Rise Multifamily,1989200630,MAGNOLIA / QUEEN ANNE,1,6,21762,0,"Multifamily Housing, Parking",Multifamily Housing,96.0,False,True,24.54,98119.0,-122.35972,10
Worship Facility,1025049006,NORTHEAST,1,2,70292,0,Worship Facility,Worship Facility,37.0,False,True,57.59,98105.0,-122.27054,15
Mid-Rise Multifamily,3319501010,CENTRAL,1,6,38407,0,Multifamily Housing,Multifamily Housing,50.0,False,False,9.95,98144.0,-122.30561,10
Other,0659000905,DOWNTOWN,1,7,90679,35120,"Data Center, Parking",Data Center,100.0,False,False,290.57,98121.0,-122.33956,48
Mid-Rise Multifamily,2767700740,BALLARD,1,7,51287,0,"Food Service, Medical Office, Multifamily Housing, Office",Multifamily Housing,,False,True,68.98,98107.0,-122.38115,10
Laboratory,1988201435,LAKE UNION,1,8,339591,114010,"Convenience Store without Gas Station, Laboratory, Parking",Laboratory,,False,True,1088.25,98109.0,-122.34135,10
Mid-Rise Multifamily,9528103115,NORTHEAST,1,6,84577,0,"Multifamily Housing, Parking",Multifamily Housing,90.0,False,True,47.93,98115.0,-122.31756,10
Mid-Rise Multifamily,0656000220,DOWNTOWN,1,8,53708,0,"Multifamily Housing, Parking, Restaurant",Multifamily Housing,27.0,False,True,161.23,98121.0,-122.3457,10
Low-Rise Multifamily,7442000360,BALLARD,1,4,56184,0,"Multifamily Housing, Parking",Multifamily Housing,90.0,False,True,23.14,98107.0,-122.36174,10
Mid-Rise Multifamily,2197600490,EAST,1,6,31981,0,Multifamily Housing,Multifamily Housing,100.0,False,False,6.04,98122.0,-122.31918,10
High-Rise Multifamily,0696000055,DOWNTOWN,1,24,295754,0,"Multifamily Housing, Parking, Restaurant",Multifamily Housing,55.0,False,True,251.43,98121.0,-122.34101,10
Mid-Rise Multifamily,6848200195,EAST,1,6,24457,0,"Multifamily Housing, Parking",Multifamily Housing,100.0,False,True,24.7,98102.0,-122.32616,10
Mid-Rise Multifamily,1728800066,EAST,1,6,51424,0,"Multifamily Housing, Parking",Multifamily Housing,99.0,False,True,9.86,98122.0,-122.31315,10
K-12 School,8725600410,EAST,1,2,35780,0,K-12 School,K-12 School,22.0,False,True,51.59,98122.0,-122.32647,9
Mid-Rise Multifamily,3626039001,NORTHWEST,3,5,198202,0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,100.0,False,True,176.88,98133.0,-122.35604,10
Large Office,7666201610,MAGNOLIA / QUEEN ANNE,1,3,105061,28217,"Office, Parking",Office,100.0,False,False,9.5,98119.0,-122.37661,10
Mid-Rise Multifamily,2444600025,DELRIDGE,1,6,227672,0,Multifamily Housing,Multifamily Housing,70.0,False,True,49.26,98106.0,-122.36488,10
Small- and Mid-Sized Office,7134300080,DOWNTOWN,1,3,62662,14989,Office,Office,67.0,False,True,20.1,98144.0,-122.31253,10
Low-Rise Multifamily,0072000090,LAKE UNION,1,4,28200,0,"Multifamily Housing, Parking",Multifamily Housing,26.0,False,False,5.47,98103.0,-122.34269,10
Low-Rise Multifamily,7518500220,BALLARD,1,4,83999,0,Multifamily Housing,Multifamily Housing,93.0,False,True,57.59,98117.0,-122.37702,10
Hotel,2767702985,BALLARD,1,4,62381,22948,"Hotel, Parking, Swimming Pool",Hotel,62.0,False,False,24.38,98107.0,-122.3826,10
Low-Rise Multifamily,8911000330,NORTHWEST,1,4,49970,0,Multifamily Housing,Multifamily Housing,61.0,False,False,8.63,98133.0,-122.35521,10
High-Rise Multifamily,0653000395,DOWNTOWN,1,13,161722,0,"Multifamily Housing, Parking",Multifamily Housing,71.0,False,True,77.29,98121.0,-122.35238,10
Mid-Rise Multifamily,6746701185,NORTHEAST,2,7,305925,0,"Multifamily Housing, Parking",Multifamily Housing,100.0,False,True,138.79,98105.0,-122.31565,10
Low-Rise Multifamily,5191100210,CENTRAL,1,4,61558,0,"Multifamily Housing, Parking, Restaurant, Retail Store",Multifamily Housing,,False,True,20.58,98112.0,-122.30691,10
Low-Rise Multifamily,1990200395,MAGNOLIA / QUEEN ANNE,1,4,29158,0,"Multifamily Housing, Parking",Multifamily Housing,100.0,False,True,21.18,98119.0,-122.35832,10
Low-Rise Multifamily,3565400000,SOUTHEAST,1,4,87958,0,"Multifamily Housing, Parking",Multifamily Housing,95.0,False,True,67.17,98121.0,-122.26948,10
Senior Care Community,2825049005,CENTRAL,1,6,79805,0,"Parking, Senior Care Community",Senior Care Community,25.0,False,True,184.81,98112.0,-122.30341,10
Low-Rise Multifamily,6003500699,EAST,1,4,23397,0,Multifamily Housing,Multifamily Housing,,False,True,17.81,98122.0,-122.31721,10
K-12 School,2832100190,NORTHWEST,1,2,48925,0,K-12 School,K-12 School,82.0,False,True,22.76,98125.0,-122.32784,9
Mid-Rise Multifamily,2925049041,LAKE UNION,1,7,229742,0,"Multifamily Housing, Parking",Multifamily Housing,93.0,False,True,142.48,98109.0,-122.33085,10
Other,1985200130,MAGNOLIA / QUEEN ANNE,1,1,29000,0,Other,Other,,False,True,54.98,98109.0,-122.35251,61
Other,0925049427,NORTHEAST,1,6,305025,239252,"Lifestyle Center, Medical Office",Lifestyle Center,,False,True,809.76,98105.0,-122.29898,10
Low-Rise Multifamily,7132300350,CENTRAL,1,4,122941,0,"Multifamily Housing, Parking",Multifamily Housing,94.0,False,False,14.04,98144.0,-122.30843,9
Large Office,7666207075,GREATER DUWAMISH,1,7,333714,146687,"Office, Parking",Office,,False,True,42.2,98134.0,-122.33475,9
Mid-Rise Multifamily,2467400211,LAKE UNION,1,7,145716,0,"Multifamily Housing, Parking",Multifamily Housing,98.0,False,True,75.96,98109.0,-122.33286,9
Low-Rise Multifamily,5694001090,LAKE UNION,1,4,34723,0,Multifamily Housing,Multifamily Housing,57.0,False,True,30.72,98103.0,-122.34776,9
Mid-Rise Multifamily,6848200825,EAST,1,6,55113,0,"Multifamily Housing, Parking",Multifamily Housing,99.0,False,False,8.36,98102.0,-122.32377,9
Mid-Rise Multifamily,2770602720,MAGNOLIA / QUEEN ANNE,1,7,209583,0,Multifamily Housing,Multifamily Housing,96.0,False,True,124.68,98119.0,-122.37841,9
Other,7666203470,GREATER DUWAMISH,1,2,56988,0,"Automobile Dealership, Parking",Automobile Dealership,,False,True,16.13,98134.0,-122.32229,9
High-Rise Multifamily,1977200950,DOWNTOWN,1,25,237186,0,"Multifamily Housing, Parking",Multifamily Housing,34.0,False,True,280.35,98101.0,-122.34091,9
Low-Rise Multifamily,6762700280,EAST,1,3,93179,0,"Multifamily Housing, Parking",Multifamily Housing,93.0,False,True,52.55,98102.0,-122.32054,9
Mid-Rise Multifamily,9528101710,NORTHWEST,4,6,292376,0,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,100.0,False,True,265.63,98115.0,-122.32337,9
Mid-Rise Multifamily,0952006510,SOUTHWEST,1,7,137068,0,"Multifamily Housing, Parking",Multifamily Housing,98.0,False,True,77.99,98116.0,-122.38516,9
Mid-Rise Multifamily,6003500305,EAST,1,7,103100,3400,"Bar/Nightclub, Multifamily Housing, Parking",Multifamily Housing,76.0,False,True,93.31,98122.0,-122.31795,9
Mid-Rise Multifamily,7663700900,NORTH,3,6,447915,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,100.0,False,True,197.27,98125.0,-122.29307,9
Mid-Rise Multifamily,1797500790,NORTHEAST,1,6,84891,0,"Multifamily Housing, Parking",Multifamily Housing,100.0,False,True,62.23,98115.0,-122.31644,9
Mid-Rise Multifamily,0694000055,DOWNTOWN,1,7,47343,0,"Multifamily Housing, Parking",Multifamily Housing,98.0,False,True,46.79,98121.0,-122.34428,9
Mid-Rise Multifamily,0003600056,GREATER DUWAMISH,1,5,78756,0,Multifamily Housing,Multifamily Housing,63.0,False,True,22.23,98144.0,-122.29751,9
Mid-Rise Multifamily,2767700655,BALLARD,1,8,439262,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,99.0,False,True,181.67,98107.0,-122.37683,9
Mid-Rise Multifamily,3225049001,EAST,1,6,123075,31916,"Multifamily Housing, Parking",Multifamily Housing,95.0,False,True,65.35,98122.0,-122.31761,9
University,0001800137,GREATER DUWAMISH,4,2,149856,0,College/University,College/University,,False,True,107.29,98108.0,-122.32404,16
